"tournament_full_name","tournament_name","tournament_year","tournament_split","tournament_region","tournament_url","tournament_day","game_title","game_map","game_timestamp","game_num","game_id"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #1","Storm Point","1675116503","1","f41e482f7ff51cee61afb2809fceecef"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #2","Storm Point","1675116521","2","a00fbb58ee6e74062075f85a1b00a357"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #3","Storm Point","1675116533","3","1aa5156c4996931470898527829226e2"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #4","World's Edge","1675116579","4","945ac24de5741a438c3dfd5def40e6cd"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #5","World's Edge","1675116607","5","07e7b750c1c330401bddd9310cd5bf9c"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 1","Game #6","World's Edge","1675116621","6","3dbcc8781a2429fb7efba9fa9ad7fc61"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #1","Storm Point","1675116726","1","37b2d8644600c39891b0de33be179a4c"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #2","Storm Point","1675116742","2","0a54929116df794ae82d8b6d08279fd6"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #3","Storm Point","1675116756","3","eaeff2c58e469ad83008091b0980c54c"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #4","World's Edge","1675116768","4","57842a5395b56c4ef2972e11383967c4"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #5","World's Edge","1675116784","5","f8daccf64876e3d7339cfa7fd7221137"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 2","Game #6","World's Edge","1675116798","6","2f066f4ab1639b66208bbf376de7b095"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #1","Storm Point","1675116919","1","3a4e25175d81ffa2f679231293ff83e5"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #2","Storm Point","1675116931","2","ce43eb29f895451c3742d147e7e5bb1f"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #3","Storm Point","1675116964","3","3c25e2dc0c70c902e7a61015d8e1cec0"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #4","World's Edge","1675116999","4","eb363058491ce6c21ec050883d6cb52d"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #5","World's Edge","1675117018","5","98547df92bfc1dc1ea946076c0997de3"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 3","Game #6","World's Edge","1675117030","6","07ecb8e7cd0dbeb4f1a23f29d9c744b3"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #1","Storm Point","1675117139","1","909666a3bb9b5d14f17c288acb5a0832"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #2","Storm Point","1675117147","2","df4bdb9571e3c7c30c3a879a4380bb3b"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #3","Storm Point","1675117156","3","8117f9f478aaf6a317f8f75213e8daf6"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #4","World's Edge","1675117169","4","d0ff1ff272043f2015a7eff37f617bdc"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #5","World's Edge","1675117178","5","1a9a4734c5d6c7db49d6e3a83883f510"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 4","Game #6","World's Edge","1675117198","6","874e9a9c81f2216936fc7265a520aae3"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #1","Storm Point","1675117920","1","2a36a813cd3444cb8152c7aea9a9219d"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #2","Storm Point","1675117928","2","8b2e36b4a11b02b37b4d473752c4c3d8"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #3","Storm Point","1675117968","3","6663298c2a410a8c03144fd121c240d4"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #4","World's Edge","1675117995","4","157a8320b49a8bbff8c91812e53096e4"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #5","World's Edge","1675118004","5","3f4e58d0b8b6cde747af58ec90525844"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 5","Game #6","World's Edge","1675118013","6","0fc9fba349a1ff4eb2573379335431c4"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #1","World's Edge","1675118096","1","916f9ef1ea3ae3a96ef4e795a0e8a1ca"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #2","World's Edge","1675118104","2","685f9ea00dd7538c190b3379d4ea09d0"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #3","World's Edge","1675118114","3","73082bf6acce32b570ef99307c369dfe"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #4","Storm Point","1675118124","4","b77a92f4e0ffadec9683ab7437d8d147"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #5","Storm Point","1675118134","5","f028c41d98641e9f779dc606d4daee33"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 6","Game #6","Storm Point","1675118145","6","5557e52e5f1012d67bdae2cf9065bdd9"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #1","World's Edge","1675118204","1","6ed4d4292fa9c4c6ee27c96a69fe93f5"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #2","World's Edge","1675118214","2","76f02c5bd676963372d2d785dbca744b"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #3","World's Edge","1675118223","3","317a95ea6d90e3c19f1b88ae0346f338"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #4","Storm Point","1675118234","4","db9a5024cce2626eb98623561effa851"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #5","Storm Point","1675118246","5","69251ca68ecc8bddeb4a96995438ad93"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 7","Game #6","Storm Point","1675118254","6","76f978c56ee1a62b8f4d89ebc1d9be71"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #1","World's Edge","1675118310","1","f99daa1850c08bf7c62c3c0641079f99"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #2","World's Edge","1675118319","2","7fdaa88fbf45bb7649a6f90bd2cc79f5"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #3","World's Edge","1675118328","3","f57c561294775c56ce41adfcfb31fabe"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #4","Storm Point","1675118338","4","de8ef3c032af4e6017fa30484bc25169"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #5","Storm Point","1675118349","5","cc2278cbd18a5fab5a5f3bbcbade07e4"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 8","Game #6","Storm Point","1675118358","6","a86a2a45068b1584a68eb85a0857c2c6"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #1","World's Edge","1675118417","1","6b0584d070a81c003320d155cbcb9f32"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #2","World's Edge","1675118426","2","1c8d0b13be2dc65d09ac0ba14e6565d7"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #3","World's Edge","1675118435","3","6a0811fd09faf7e36d0005ddafa7d63e"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #4","Storm Point","1675118466","4","2fa2c2e6dd1253f8b182b06165af1283"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #5","Storm Point","1675118474","5","d41aa5ffb1aacde0439ead97694ff403"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Day 9","Game #6","Storm Point","1675118485","6","d653fe5378e72c925e5f07ea95659d12"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #1","World's Edge","1675118875","1","9960a04948f2303386c951dcf0db109b"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #2","World's Edge","1675118952","2","deaa100c3994d61ba87566d9a493bcb5"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #3","Storm Point","1675118962","3","3d0bb538e7c904d2f6be114b66145431"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #4","Storm Point","1675118970","4","1f2bc8d0ecb0dabdc93d5e913eaa2c23"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #5","World's Edge","1675118979","5","e547bba8f41d09f1a6d06d20f920ff9d"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #6","World's Edge","1675118989","6","639ce5dfd750eb9338ef3f8fc457e5df"
"Pro League - Year 3, Split 1","Pro League","3","1","EMEA","/algs/Y3-Split1/Pro-League/EMEA/Overview","Finals","Game #7","Storm Point","1675118999","7","bd02e11a1fdcc5a4e9944f7853fda425"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #1 - A vs. B","Storm Point","1675418791","1","5fd036e6c4b26b8824d5fe29ab452484"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #2 - A vs. B","Storm Point","1675419623","2","2dac48a4f2c27fab4f4143c5bad68855"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #3 - A vs. B","Storm Point","1675419643","3","90b6c04b6fdc4c97cb30a4641ccc91fa"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #4 - A vs. B","World's Edge","1675419677","4","2f32ac54194d290eb37b7da4aaeaeed6"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #5 - A vs. B","World's Edge","1675419697","5","2d0630f5c81480683cf234394cb0c5d3"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - A vs. B","Game #6 - A vs. B","World's Edge","1675419716","6","1c473d3a6b0f0d0e0b3a420ccbad4003"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #1 - C vs. D","Storm Point","1675419770","1","5fca89e9bd2a35878c6ef3be79da72bc"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #2 - C vs. D","Storm Point","1675419844","2","1136e24ae792a5358883616061f48ff6"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #3 - C vs. D","Storm Point","1675419874","3","e29da0906d27be1a4ed237b016ac2807"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #4 - C vs. D","World's Edge","1675419893","4","4db1cd7accbcf8c4ee611eff699f09bd"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #5 - C vs. D","World's Edge","1675419913","5","252a56a4aa7821026d3640e74b7043ad"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 1 - C vs. D","Game #6 - C vs. D","World's Edge","1675419933","6","71410a8bc8fb260f9b33e13cbd0b3d80"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #1 - B vs. D","World's Edge","1675452363","1","0abebdca968241aab6ba8a75d8dd4d7c"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #2 - B vs. D","World's Edge","1675452382","2","8ddf3241129d081bdfdc8bc357ba1b4f"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #3 - B vs. D","World's Edge","1675452442","3","91627ece59f042d9658b5923450ad675"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #4 - B vs. D","Storm Point","1675452461","4","24e05e998993519f82e0446ac7ed70d5"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #5 - B vs. D","Storm Point","1675452486","5","0d394472799e4427ac68be321a526214"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. D","Game #6 - B vs. D","Storm Point","1675452502","6","76462cb919b948eb797527f4fe5c7489"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #1 - B vs. C","Storm Point","1675452651","1","313f0e7daa799922d39ef3c9c0ade831"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #2 - B vs. C","Storm Point","1675452666","2","a693ce0712e8dd4938551e90e3ea730f"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #3 - B vs. C","Storm Point","1675452684","3","280f839a6c479e866502b182892b2c81"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #4 - B vs. C","World's Edge","1675452697","4","4f75735468130c736ac345ed36eb6cd8"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #5 - B vs. C","World's Edge","1675452710","5","0e6966c8a6ede0e4dbdf7152daefd995"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - B vs. C","Game #6 - B vs. C","World's Edge","1675452722","6","d3f166d5bc5cf1b18c442a5f4d28b422"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #1 - A vs. C","World's Edge","1675453193","1","58271f8c2b97755ce71200178ecb559a"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #2 - A vs. C","World's Edge","1675453208","2","1826bd0aa5b283539c55f362c9ab0484"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #3 - A vs. C","World's Edge","1675453223","3","1522e2cba6192f2596e92440b52e6d3b"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #4 - A vs. C","Storm Point","1675453238","4","d29dff681df0b934723d14bbf662b485"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #5 - A vs. C","Storm Point","1675453257","5","1e9e249a88226ea3e5ec58275b808c8d"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. C","Game #6 - A vs. C","Storm Point","1675453271","6","0e87a2b60b50462ff052f439cfe2aa63"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #1 - A vs. D","Storm Point","1675453350","1","fe1facd771c2532b3e7cb4996762e2d6"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #2 - A vs. D","Storm Point","1675453362","2","3bd6f4850b661d253b8593b7d89ddbfd"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #3 - A vs. D","Storm Point","1675453378","3","27472df2709c6d51bce4d486ef2ecac4"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #4 - A vs. D","World's Edge","1675453391","4","ecadc50b9b8f6d99f532a5444586eb4a"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #5 - A vs. D","World's Edge","1675453404","5","7a6bddd56edde0807a1cb6b2f19078d6"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 2 - A vs. D","Game #6 - A vs. D","World's Edge","1675453417","6","315ae3316631b6edf32b012b19e7d69f"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #1 - Losers Bracket 1","World's Edge","1675525590","1","b78b0e7eb420922f2dc086aac4ca2c4e"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #2 - Losers bracket 1","World's Edge","1675525616","2","0600dd22af6d48f939696e36d2df4c99"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #3 - Losers bracket 1","World's Edge","1675525628","3","e1df7e4131e0b1cb2924d715a6bc38be"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #4 - Losers bracket 1","Storm Point","1675525640","4","bd0b538b4e967133c877cdb5124e8846"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #5 - Losers bracket 1","Storm Point","1675525652","5","819d56c12bdc365ed64dc8dd3d69feca"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 1","Game #6 - Losers bracket 1","Storm Point","1675525693","6","0d9810f829930a2165368dc20254c7a9"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #1 - Winners bracket","World's Edge","1675536437","1","8774326490d1b62a89cdba2a957aaa9c"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #2 - Winners bracket","World's Edge","1675536465","2","70696c143a6f66120c1dc01f20d4bb1b"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #3 - Winners bracket","World's Edge","1675536476","3","dcf37db32f9c3db1e29a2980b3b9e342"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #4 - Winners bracket","Storm Point","1675536493","4","ff2664977d0fe38308a913290ce40a9d"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #5 - Winners bracket","Storm Point","1675536504","5","2279f7801395495e21bb4d748b3c3186"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Winners Round 1","Game #6 - Winners bracket","Storm Point","1675536517","6","c2b8097bb4f96a6c6fa35ba1dc087b91"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #1 - Losers bracket 2","Storm Point","1675593884","1","893a16800d818e44c35cd0b1cb751def"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #2 - Losers bracket 2","Storm Point","1675593914","2","d5eadb08343a5938bac362226b4ac115"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #3 - Losers bracket 2","Storm Point","1675593925","3","d9c2e2d418e85b34973eebe0d56a7edf"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #4 - Losers bracket 2","World's Edge","1675593936","4","9190fa363681031cfbdd16459c1a75ee"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #5 - Losers bracket 2","World's Edge","1675593947","5","b49819f7bc050aa1564e1ccc59ce0d33"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 3 - Losers Round 2","Game #6 - Losers bracket 2","World's Edge","1675593959","6","27371256de8f2fe679eb19fc08ec3b0c"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 4 - Finals","Game #1 - Finals","World's Edge","1675865643","1","58e5bd17c89dd4d718b7ed0821a35480"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 4 - Finals","Game #2 - Finals","World's Edge","1675865673","2","959d98b95a59575173175340ee38bb7c"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 4 - Finals","Game #3 - Finals","Storm Point","1675865696","3","6b815e828d17deb81ee75f1db43d8295"
"ALGS Playoffs - Year 3, Split 1","ALGS Playoffs","3","1","Global","/algs/Y3-Split1/ALGS-Playoffs/Global/Overview","Day 4 - Finals","Game #4 - Finals","Storm Point","1675865713","4","510f2fd88cfe3cf04b92ac3c6f6342fe"
